provincia,anio,semana_epi,casos_real,pred,horizonte
Córdoba,2024,22,15.0,163.30656831995174,t+2
Córdoba,2024,22,15.0,290.637120658596,t+4
Córdoba,2024,23,4.0,51.32282739067704,t+2
Córdoba,2024,23,4.0,148.1152690165035,t+4
Córdoba,2024,24,4.0,3.815359795411855,t+2
Córdoba,2024,24,4.0,48.90072888490322,t+4
Córdoba,2024,25,1.0,0.6165410868068503,t+2
Córdoba,2024,25,1.0,12.391541303916071,t+4
Córdoba,2024,26,1.0,0.5153043508850844,t+2
Córdoba,2024,26,1.0,1.0417604361675423,t+4
Córdoba,2024,27,0.0,0.3100125773487735,t+2
Córdoba,2024,27,0.0,0.0,t+4
Córdoba,2024,28,0.0,0.1967829872544446,t+2
Córdoba,2024,28,0.0,0.0,t+4
Córdoba,2024,29,0.0,0.099386898924917,t+2
Córdoba,2024,29,0.0,0.0,t+4
Córdoba,2024,30,1.0,0.0443754699761156,t+2
Córdoba,2024,30,1.0,0.0,t+4
Córdoba,2024,31,0.0,0.039402438179897,t+2
Córdoba,2024,31,0.0,0.0,t+4
Córdoba,2024,32,0.0,0.0902298864808693,t+2
Córdoba,2024,32,0.0,0.0,t+4
Córdoba,2024,33,0.0,0.0912045410694208,t+2
Córdoba,2024,33,0.0,0.0,t+4
Córdoba,2024,34,0.0,0.0727284663772741,t+2
Córdoba,2024,34,0.0,0.0,t+4
Córdoba,2024,35,1.0,0.0607826269866736,t+2
Córdoba,2024,35,1.0,0.0133868430831865,t+4
Córdoba,2024,36,0.0,0.0495627925201143,t+2
Córdoba,2024,36,0.0,0.0057841350921297,t+4
Córdoba,2024,37,0.0,0.0768129281048083,t+2
Córdoba,2024,37,0.0,0.0,t+4
Córdoba,2024,38,0.0,0.0650811294333247,t+2
Córdoba,2024,38,0.0,0.0,t+4
Córdoba,2024,39,0.0,0.0542407157424178,t+2
Córdoba,2024,39,0.0,0.0418851724581387,t+4
Córdoba,2024,40,0.0,0.0425603466115502,t+2
Córdoba,2024,40,0.0,0.0273639758345279,t+4
Córdoba,2024,41,2.0,0.0372036522887158,t+2
Córdoba,2024,41,2.0,0.0003690521080258,t+4
Córdoba,2024,42,0.0,0.0353331145820499,t+2
Córdoba,2024,42,0.0,0.0,t+4
Córdoba,2024,43,0.0,0.1659426958307958,t+2
Córdoba,2024,43,0.0,0.0,t+4
Córdoba,2024,44,2.0,0.2193597200632834,t+2
Córdoba,2024,44,2.0,0.0,t+4
Córdoba,2024,45,4.0,0.1871885218535566,t+2
Córdoba,2024,45,4.0,0.0775076021238449,t+4
Córdoba,2024,46,0.0,0.4153514411060227,t+2
Córdoba,2024,46,0.0,0.1088796520850615,t+4
Córdoba,2024,47,1.0,1.099880329786017,t+2
Córdoba,2024,47,1.0,0.0729766532298297,t+4
Córdoba,2024,48,0.0,0.6953700305003818,t+2
Córdoba,2024,48,0.0,0.2903288800624072,t+4
Córdoba,2024,49,0.0,0.5767264976922897,t+2
Córdoba,2024,49,0.0,0.967598604238936,t+4
Córdoba,2024,50,0.0,0.4203242992393192,t+2
Córdoba,2024,50,0.0,0.7994655423077016,t+4
Córdoba,2024,51,2.0,0.1786409109024251,t+2
Córdoba,2024,51,2.0,0.9834301635068936,t+4
Córdoba,2024,52,0.0,0.1513441815016471,t+2
Córdoba,2024,52,0.0,0.9481650054359516,t+4
Córdoba,2025,1,1.0,0.9586973414543856,t+2
Córdoba,2025,1,1.0,0.7723163927557491,t+4
Córdoba,2025,2,3.0,0.944098719543543,t+2
Córdoba,2025,2,3.0,0.5982879035862381,t+4
Córdoba,2025,3,13.0,1.5649782595961454,t+2
Córdoba,2025,3,13.0,1.4319205040695004,t+4
Córdoba,2025,4,22.0,4.083432669076793,t+2
Córdoba,2025,4,22.0,1.8653903413622648,t+4
Córdoba,2025,5,46.0,19.874152221579514,t+2
Córdoba,2025,5,46.0,2.5302048514258515,t+4
Córdoba,2025,6,51.0,63.13259882483245,t+2
Córdoba,2025,6,51.0,4.92633399360189,t+4
Córdoba,2025,7,78.0,141.76523416455467,t+2
Córdoba,2025,7,78.0,17.78582611963013,t+4
Córdoba,2025,8,175.0,186.98456060947268,t+2
Córdoba,2025,8,175.0,60.94184033172464,t+4
Córdoba,2025,9,277.0,228.04808784022592,t+2
Córdoba,2025,9,277.0,143.58194522131413,t+4
Córdoba,2025,10,408.0,325.05968032361096,t+2
Córdoba,2025,10,408.0,177.94381722254687,t+4
Córdoba,2025,11,629.0,455.8293923076439,t+2
Córdoba,2025,11,629.0,205.6576065192008,t+4
Córdoba,2025,12,478.0,541.1625217672427,t+2
Córdoba,2025,12,478.0,262.0945266513476,t+4
Córdoba,2025,13,508.0,572.1753916981273,t+2
Córdoba,2025,13,508.0,337.1796226562445,t+4
Córdoba,2025,14,421.0,550.7166450611132,t+2
Córdoba,2025,14,421.0,396.9001124033359,t+4
Córdoba,2025,15,193.0,551.7868739123744,t+2
Córdoba,2025,15,193.0,407.98277802939,t+4
Córdoba,2025,16,100.0,386.9418234274938,t+2
Córdoba,2025,16,100.0,306.9180324656819,t+4
Córdoba,2025,17,119.0,213.84283088571647,t+2
Córdoba,2025,17,119.0,275.2331190794806,t+4
Córdoba,2025,18,84.0,93.3199250347802,t+2
Córdoba,2025,18,84.0,196.4594351221919,t+4
Córdoba,2025,19,71.0,71.31939785050102,t+2
Córdoba,2025,19,71.0,94.69481877509445,t+4
Córdoba,2025,20,72.0,34.270968880355255,t+2
Córdoba,2025,20,72.0,31.74665253847388,t+4
Córdoba,2025,21,52.0,20.92197401146868,t+2
Córdoba,2025,21,52.0,15.66526854042521,t+4
Córdoba,2025,22,20.0,16.576656082078298,t+2
Córdoba,2025,22,20.0,7.594952685324189,t+4
Córdoba,2025,23,7.0,7.15363464747439,t+2
Córdoba,2025,23,7.0,4.794595370062771,t+4
Córdoba,2025,24,1.0,2.218195923615061,t+2
Córdoba,2025,24,1.0,3.927859478818523,t+4
Córdoba,2025,25,0.0,1.053128800819208,t+2
Córdoba,2025,25,0.0,2.8271573076903733,t+4
Córdoba,2025,26,0.0,0.3254540306497118,t+2
Córdoba,2025,26,0.0,1.427547737881628,t+4
Córdoba,2025,27,0.0,0.0950466569677454,t+2
Córdoba,2025,27,0.0,0.7014897401008916,t+4
Córdoba,2025,28,1.0,0.0318874630342422,t+2
Córdoba,2025,28,1.0,0.0598808899757877,t+4
Córdoba,2025,29,1.0,0.0,t+2
Córdoba,2025,29,1.0,0.0,t+4
Córdoba,2025,30,0.0,0.0800458522242327,t+2
Córdoba,2025,30,0.0,0.0,t+4
Córdoba,2025,31,0.0,0.1244278252413037,t+2
Córdoba,2025,31,0.0,0.0,t+4
Córdoba,2025,32,0.0,0.1076005668437997,t+2
Córdoba,2025,32,0.0,0.0,t+4
Córdoba,2025,33,0.0,0.0862111994475451,t+2
Córdoba,2025,33,0.0,0.0,t+4
Córdoba,2025,34,0.0,0.051025032069789,t+2
Córdoba,2025,34,0.0,0.0,t+4
Córdoba,2025,35,0.0,0.0419973932596523,t+2
Córdoba,2025,35,0.0,0.0,t+4
Córdoba,2025,36,0.0,0.0316514062768959,t+2
Córdoba,2025,36,0.0,0.0,t+4
Córdoba,2025,37,0.0,0.0204059993178219,t+2
Córdoba,2025,37,0.0,0.0,t+4
Córdoba,2025,38,0.0,0.0078119048325836,t+2
Córdoba,2025,38,0.0,0.0,t+4
Córdoba,2025,39,0.0,0.0088026717565581,t+2
Córdoba,2025,39,0.0,0.0,t+4
Córdoba,2025,40,0.0,0.0337149388662594,t+2
Córdoba,2025,40,0.0,0.0,t+4
Córdoba,2025,41,0.0,0.0227946374975171,t+2
Córdoba,2025,41,0.0,0.0,t+4
Córdoba,2025,42,0.0,0.0118549552806326,t+2
Córdoba,2025,42,0.0,0.0,t+4
Córdoba,2025,43,0.0,0.0,t+2
Córdoba,2025,43,0.0,0.0,t+4
Córdoba,2025,44,0.0,0.0,t+2
Córdoba,2025,44,0.0,0.0,t+4
Córdoba,2025,45,0.0,0.0043216937868844,t+2
Córdoba,2025,45,0.0,0.0,t+4
Córdoba,2025,46,0.0,0.0017815513956193,t+2
Córdoba,2025,46,0.0,0.0,t+4
Córdoba,2025,47,0.0,0.0148654367703151,t+2
Córdoba,2025,47,0.0,0.0,t+4
Córdoba,2025,48,0.0,0.0395020693010966,t+2
Córdoba,2025,48,0.0,0.0,t+4
Córdoba,2025,49,0.0,0.0481586117883631,t+2
Córdoba,2025,49,0.0,0.0,t+4
Córdoba,2025,50,0.0,0.071623518986357,t+2
Córdoba,2025,50,0.0,0.0,t+4
Córdoba,2025,51,0.0,0.0710324878687309,t+2
Córdoba,2025,51,0.0,0.0,t+4
Córdoba,2025,52,0.0,0.0566411634149921,t+2
Córdoba,2025,52,0.0,0.0156354001397682,t+4
Córdoba,2025,53,0.0,0.0481318187572742,t+2
Córdoba,2025,53,0.0,0.0859276116295956,t+4
Córdoba,2026,2,,0.14,t+2
Córdoba,2026,4,,0.18,t+4
Entre Ríos,2019,1,0.0,,t+2
Entre Ríos,2019,2,0.0,,t+2
Entre Ríos,2019,3,0.0,,t+2
Entre Ríos,2019,4,0.0,,t+2
Entre Ríos,2019,5,0.0,,t+2
Entre Ríos,2019,6,0.0,,t+2
Entre Ríos,2019,7,0.0,,t+2
Entre Ríos,2019,8,0.0,,t+2
Entre Ríos,2019,9,0.0,,t+2
Entre Ríos,2019,10,0.0,,t+2
Entre Ríos,2019,11,0.0,,t+2
Entre Ríos,2019,12,0.0,,t+2
Entre Ríos,2019,13,0.0,,t+2
Entre Ríos,2019,14,0.0,,t+2
Entre Ríos,2019,15,0.0,,t+2
Entre Ríos,2019,16,0.0,,t+2
Entre Ríos,2019,17,0.0,,t+2
Entre Ríos,2019,18,0.0,,t+2
Entre Ríos,2019,19,0.0,,t+2
Entre Ríos,2019,20,0.0,,t+2
Entre Ríos,2019,21,0.0,,t+2
Entre Ríos,2019,22,0.0,,t+2
Entre Ríos,2019,23,0.0,,t+2
Entre Ríos,2019,24,0.0,,t+2
Entre Ríos,2019,25,0.0,,t+2
Entre Ríos,2019,26,0.0,,t+2
Entre Ríos,2019,27,0.0,,t+2
Entre Ríos,2019,28,0.0,,t+2
Entre Ríos,2019,29,0.0,,t+2
Entre Ríos,2019,30,0.0,,t+2
Entre Ríos,2019,31,0.0,,t+2
Entre Ríos,2019,32,0.0,,t+2
Entre Ríos,2019,33,0.0,,t+2
Entre Ríos,2019,34,0.0,,t+2
Entre Ríos,2019,35,0.0,,t+2
Entre Ríos,2019,36,0.0,,t+2
Entre Ríos,2019,37,0.0,,t+2
Entre Ríos,2019,38,0.0,,t+2
Entre Ríos,2019,39,0.0,,t+2
Entre Ríos,2019,40,0.0,,t+2
Entre Ríos,2019,41,0.0,,t+2
Entre Ríos,2019,42,0.0,,t+2
Entre Ríos,2019,43,0.0,,t+2
Entre Ríos,2019,44,0.0,,t+2
Entre Ríos,2019,45,0.0,,t+2
Entre Ríos,2019,46,0.0,,t+2
Entre Ríos,2019,47,0.0,,t+2
Entre Ríos,2019,48,0.0,,t+2
Entre Ríos,2019,49,0.0,,t+2
Entre Ríos,2019,50,0.0,,t+2
Entre Ríos,2019,51,0.0,,t+2
Entre Ríos,2019,52,0.0,,t+2
Entre Ríos,2020,1,0.0,,t+2
Entre Ríos,2020,2,1.0,,t+2
Entre Ríos,2020,3,0.0,,t+2
Entre Ríos,2020,4,4.0,,t+2
Entre Ríos,2020,5,1.0,,t+2
Entre Ríos,2020,6,8.0,,t+2
Entre Ríos,2020,7,8.0,,t+2
Entre Ríos,2020,8,9.0,,t+2
Entre Ríos,2020,9,18.0,,t+2
Entre Ríos,2020,10,24.0,,t+2
Entre Ríos,2020,11,27.0,,t+2
Entre Ríos,2020,12,46.0,,t+2
Entre Ríos,2020,13,93.0,,t+2
Entre Ríos,2020,14,115.0,,t+2
Entre Ríos,2020,15,83.0,,t+2
Entre Ríos,2020,16,44.0,,t+2
Entre Ríos,2020,17,38.0,,t+2
Entre Ríos,2020,18,25.0,,t+2
Entre Ríos,2020,19,17.0,,t+2
Entre Ríos,2020,20,10.0,,t+2
Entre Ríos,2020,21,6.0,,t+2
Entre Ríos,2020,22,0.0,,t+2
Entre Ríos,2020,23,1.0,,t+2
Entre Ríos,2020,24,1.0,,t+2
Entre Ríos,2020,25,0.0,,t+2
Entre Ríos,2020,26,0.0,,t+2
Entre Ríos,2020,27,0.0,,t+2
Entre Ríos,2020,28,0.0,,t+2
Entre Ríos,2020,29,0.0,,t+2
Entre Ríos,2020,30,0.0,,t+2
Entre Ríos,2020,31,0.0,,t+2
Entre Ríos,2020,32,0.0,,t+2
Entre Ríos,2020,33,0.0,,t+2
Entre Ríos,2020,34,0.0,,t+2
Entre Ríos,2020,35,0.0,,t+2
Entre Ríos,2020,36,0.0,,t+2
Entre Ríos,2020,37,0.0,,t+2
Entre Ríos,2020,38,0.0,,t+2
Entre Ríos,2020,39,0.0,,t+2
Entre Ríos,2020,40,0.0,,t+2
Entre Ríos,2020,41,0.0,,t+2
Entre Ríos,2020,42,0.0,,t+2
Entre Ríos,2020,43,0.0,,t+2
Entre Ríos,2020,44,0.0,,t+2
Entre Ríos,2020,45,0.0,,t+2
Entre Ríos,2020,46,0.0,,t+2
Entre Ríos,2020,47,0.0,,t+2
Entre Ríos,2020,48,0.0,,t+2
Entre Ríos,2020,49,0.0,,t+2
Entre Ríos,2020,50,0.0,,t+2
Entre Ríos,2020,51,0.0,,t+2
Entre Ríos,2020,52,0.0,,t+2
Entre Ríos,2020,53,0.0,,t+2
Entre Ríos,2021,1,0.0,,t+2
Entre Ríos,2021,2,0.0,,t+2
Entre Ríos,2021,3,0.0,,t+2
Entre Ríos,2021,4,0.0,,t+2
Entre Ríos,2021,5,0.0,,t+2
Entre Ríos,2021,6,0.0,,t+2
Entre Ríos,2021,7,0.0,,t+2
Entre Ríos,2021,8,0.0,,t+2
Entre Ríos,2021,9,0.0,,t+2
Entre Ríos,2021,10,0.0,,t+2
Entre Ríos,2021,11,0.0,,t+2
Entre Ríos,2021,12,0.0,,t+2
Entre Ríos,2021,13,4.0,,t+2
Entre Ríos,2021,14,1.0,,t+2
Entre Ríos,2021,15,3.0,,t+2
Entre Ríos,2021,16,5.0,,t+2
Entre Ríos,2021,17,4.0,,t+2
Entre Ríos,2021,18,0.0,,t+2
Entre Ríos,2021,19,0.0,,t+2
Entre Ríos,2021,20,0.0,,t+2
Entre Ríos,2021,21,0.0,,t+2
Entre Ríos,2021,22,0.0,,t+2
Entre Ríos,2021,23,0.0,,t+2
Entre Ríos,2021,24,0.0,,t+2
Entre Ríos,2021,25,0.0,,t+2
Entre Ríos,2021,26,0.0,,t+2
Entre Ríos,2021,27,0.0,,t+2
Entre Ríos,2021,28,0.0,,t+2
Entre Ríos,2021,29,0.0,,t+2
Entre Ríos,2021,30,0.0,,t+2
Entre Ríos,2021,31,0.0,,t+2
Entre Ríos,2021,32,0.0,,t+2
Entre Ríos,2021,33,0.0,,t+2
Entre Ríos,2021,34,0.0,,t+2
Entre Ríos,2021,35,0.0,,t+2
Entre Ríos,2021,36,0.0,,t+2
Entre Ríos,2021,37,0.0,,t+2
Entre Ríos,2021,38,0.0,,t+2
Entre Ríos,2021,39,0.0,,t+2
Entre Ríos,2021,40,0.0,,t+2
Entre Ríos,2021,41,0.0,,t+2
Entre Ríos,2021,42,0.0,,t+2
Entre Ríos,2021,43,0.0,,t+2
Entre Ríos,2021,44,0.0,,t+2
Entre Ríos,2021,45,0.0,,t+2
Entre Ríos,2021,46,0.0,,t+2
Entre Ríos,2021,47,0.0,,t+2
Entre Ríos,2021,48,0.0,,t+2
Entre Ríos,2021,49,0.0,,t+2
Entre Ríos,2021,50,0.0,,t+2
Entre Ríos,2021,51,0.0,,t+2
Entre Ríos,2021,52,0.0,,t+2
Entre Ríos,2022,1,0.0,,t+2
Entre Ríos,2022,2,0.0,,t+2
Entre Ríos,2022,3,0.0,,t+2
Entre Ríos,2022,4,0.0,,t+2
Entre Ríos,2022,5,0.0,,t+2
Entre Ríos,2022,6,0.0,,t+2
Entre Ríos,2022,7,0.0,,t+2
Entre Ríos,2022,8,0.0,,t+2
Entre Ríos,2022,9,0.0,,t+2
Entre Ríos,2022,10,0.0,,t+2
Entre Ríos,2022,11,0.0,,t+2
Entre Ríos,2022,12,0.0,,t+2
Entre Ríos,2022,13,0.0,,t+2
Entre Ríos,2022,14,0.0,,t+2
Entre Ríos,2022,15,0.0,,t+2
Entre Ríos,2022,16,0.0,,t+2
Entre Ríos,2022,17,0.0,,t+2
Entre Ríos,2022,18,0.0,,t+2
Entre Ríos,2022,19,0.0,,t+2
Entre Ríos,2022,20,0.0,,t+2
Entre Ríos,2022,21,0.0,,t+2
Entre Ríos,2022,22,0.0,,t+2
Entre Ríos,2022,23,0.0,,t+2
Entre Ríos,2022,24,0.0,,t+2
Entre Ríos,2022,25,0.0,,t+2
Entre Ríos,2022,26,0.0,,t+2
Entre Ríos,2022,27,0.0,,t+2
Entre Ríos,2022,28,0.0,,t+2
Entre Ríos,2022,29,0.0,,t+2
Entre Ríos,2022,30,0.0,,t+2
Entre Ríos,2022,31,0.0,,t+2
Entre Ríos,2022,32,0.0,,t+2
Entre Ríos,2022,33,0.0,,t+2
Entre Ríos,2022,34,0.0,,t+2
Entre Ríos,2022,35,0.0,,t+2
Entre Ríos,2022,36,0.0,,t+2
Entre Ríos,2022,37,0.0,,t+2
Entre Ríos,2022,38,0.0,,t+2
Entre Ríos,2022,39,0.0,,t+2
Entre Ríos,2022,40,0.0,,t+2
Entre Ríos,2022,41,0.0,,t+2
Entre Ríos,2022,42,0.0,,t+2
Entre Ríos,2022,43,0.0,,t+2
Entre Ríos,2022,44,0.0,,t+2
Entre Ríos,2022,45,0.0,,t+2
Entre Ríos,2022,46,0.0,,t+2
Entre Ríos,2022,47,0.0,,t+2
Entre Ríos,2022,48,0.0,,t+2
Entre Ríos,2022,49,0.0,,t+2
Entre Ríos,2022,50,0.0,,t+2
Entre Ríos,2022,51,0.0,,t+2
Entre Ríos,2022,52,0.0,,t+2
Entre Ríos,2023,1,0.0,,t+2
Entre Ríos,2023,2,0.0,,t+2
Entre Ríos,2023,3,0.0,,t+2
Entre Ríos,2023,4,0.0,,t+2
Entre Ríos,2023,5,0.0,,t+2
Entre Ríos,2023,6,0.0,,t+2
Entre Ríos,2023,7,0.0,,t+2
Entre Ríos,2023,8,2.0,,t+2
Entre Ríos,2023,9,5.0,,t+2
Entre Ríos,2023,10,5.0,,t+2
Entre Ríos,2023,11,20.0,,t+2
Entre Ríos,2023,12,52.0,,t+2
Entre Ríos,2023,13,70.0,,t+2
Entre Ríos,2023,14,110.0,,t+2
Entre Ríos,2023,15,142.0,,t+2
Entre Ríos,2023,16,84.0,,t+2
Entre Ríos,2023,17,54.0,,t+2
Entre Ríos,2023,18,50.0,,t+2
Entre Ríos,2023,19,28.0,,t+2
Entre Ríos,2023,20,26.0,,t+2
Entre Ríos,2023,21,6.0,,t+2
Entre Ríos,2023,22,10.0,,t+2
Entre Ríos,2023,23,7.0,,t+2
Entre Ríos,2023,24,4.0,,t+2
Entre Ríos,2023,25,1.0,,t+2
Entre Ríos,2023,26,2.0,,t+2
Entre Ríos,2023,27,1.0,,t+2
Entre Ríos,2023,28,2.0,,t+2
Entre Ríos,2023,29,0.0,,t+2
Entre Ríos,2023,30,0.0,,t+2
Entre Ríos,2023,31,0.0,,t+2
Entre Ríos,2023,32,0.0,,t+2
Entre Ríos,2023,33,0.0,,t+2
Entre Ríos,2023,34,0.0,,t+2
Entre Ríos,2023,35,0.0,,t+2
Entre Ríos,2023,36,0.0,,t+2
Entre Ríos,2023,37,0.0,,t+2
Entre Ríos,2023,38,0.0,,t+2
Entre Ríos,2023,39,0.0,,t+2
Entre Ríos,2023,40,0.0,,t+2
Entre Ríos,2023,41,0.0,,t+2
Entre Ríos,2023,42,0.0,,t+2
Entre Ríos,2023,43,1.0,,t+2
Entre Ríos,2023,44,0.0,,t+2
Entre Ríos,2023,45,0.0,,t+2
Entre Ríos,2023,46,0.0,,t+2
Entre Ríos,2023,47,0.0,,t+2
Entre Ríos,2023,48,0.0,,t+2
Entre Ríos,2023,49,2.0,,t+2
Entre Ríos,2023,50,0.0,,t+2
Entre Ríos,2023,51,2.0,,t+2
Entre Ríos,2023,52,10.0,,t+2
Entre Ríos,2024,1,34.0,21.21958716422361,t+2
Entre Ríos,2024,1,34.0,15.214465787057136,t+4
Entre Ríos,2024,2,55.0,76.58757780564292,t+2
Entre Ríos,2024,2,55.0,25.954933658963167,t+4
Entre Ríos,2024,3,73.0,244.40430087522128,t+2
Entre Ríos,2024,3,73.0,55.7869401033084,t+4
Entre Ríos,2024,4,118.0,372.4607185406784,t+2
Entre Ríos,2024,4,118.0,135.4568216919426,t+4
Entre Ríos,2024,5,217.0,409.79943865901583,t+2
Entre Ríos,2024,5,217.0,273.81385818823026,t+4
Entre Ríos,2024,6,220.0,457.4852596897572,t+2
Entre Ríos,2024,6,220.0,400.429749380476,t+4
Entre Ríos,2024,7,379.0,613.0337598775964,t+2
Entre Ríos,2024,7,379.0,468.1091535831696,t+4
Entre Ríos,2024,8,579.0,691.1807499682245,t+2
Entre Ríos,2024,8,579.0,505.2646962192835,t+4
Entre Ríos,2024,9,856.0,718.1864566440486,t+2
Entre Ríos,2024,9,856.0,536.0954081597699,t+4
Entre Ríos,2024,10,1537.0,812.7550047274717,t+2
Entre Ríos,2024,10,1537.0,559.2644644975804,t+4
Entre Ríos,2024,11,2090.0,975.332049851613,t+2
Entre Ríos,2024,11,2090.0,646.4816115305862,t+4
Entre Ríos,2024,12,2434.0,1130.405228041628,t+2
Entre Ríos,2024,12,2434.0,655.4620042863656,t+4
Entre Ríos,2024,13,2064.0,1256.6109448166192,t+2
Entre Ríos,2024,13,2064.0,714.737812450621,t+4
Entre Ríos,2024,14,2361.0,1300.0303712235504,t+2
Entre Ríos,2024,14,2361.0,810.9470808701784,t+4
Entre Ríos,2024,15,1984.0,1248.552723005614,t+2
Entre Ríos,2024,15,1984.0,863.6484436615165,t+4
Entre Ríos,2024,16,1514.0,1187.3201546181322,t+2
Entre Ríos,2024,16,1514.0,866.9905605107764,t+4
Entre Ríos,2024,17,1195.0,985.1636388932812,t+2
Entre Ríos,2024,17,1195.0,775.363306333154,t+4
Entre Ríos,2024,18,931.0,861.7194188184271,t+2
Entre Ríos,2024,18,931.0,692.374583780741,t+4
Entre Ríos,2024,19,460.0,709.077179919145,t+2
Entre Ríos,2024,19,460.0,615.4491381316346,t+4
Entre Ríos,2024,20,216.0,534.9804033181454,t+2
Entre Ríos,2024,20,216.0,505.007040249916,t+4
Entre Ríos,2024,21,44.0,293.5037982057992,t+2
Entre Ríos,2024,21,44.0,364.0722045810779,t+4
Entre Ríos,2024,22,9.0,105.26838285922648,t+2
Entre Ríos,2024,22,9.0,235.4961854989141,t+4
Entre Ríos,2024,23,7.0,15.065054367296945,t+2
Entre Ríos,2024,23,7.0,116.03017571013682,t+4
Entre Ríos,2024,24,9.0,1.5311289961082253,t+2
Entre Ríos,2024,24,9.0,44.35134902656792,t+4
Entre Ríos,2024,25,7.0,0.9983666410915067,t+2
Entre Ríos,2024,25,7.0,7.352442859668651,t+4
Entre Ríos,2024,26,0.0,1.082101650938969,t+2
Entre Ríos,2024,26,0.0,0.4223232238114973,t+4
Entre Ríos,2024,27,0.0,0.9020209689726152,t+2
Entre Ríos,2024,27,0.0,0.0,t+4
Entre Ríos,2024,28,0.0,0.2908032678528421,t+2
Entre Ríos,2024,28,0.0,0.0733454895546399,t+4
Entre Ríos,2024,29,0.0,0.1349896142521213,t+2
Entre Ríos,2024,29,0.0,0.3484143785267626,t+4
Entre Ríos,2024,30,0.0,0.0804591160157619,t+2
Entre Ríos,2024,30,0.0,0.1209263571273614,t+4
Entre Ríos,2024,31,0.0,0.0930981148856127,t+2
Entre Ríos,2024,31,0.0,0.0,t+4
Entre Ríos,2024,32,0.0,0.1135566643299891,t+2
Entre Ríos,2024,32,0.0,0.0,t+4
Entre Ríos,2024,33,0.0,0.1137689378372951,t+2
Entre Ríos,2024,33,0.0,0.0,t+4
Entre Ríos,2024,34,0.0,0.0960343854918436,t+2
Entre Ríos,2024,34,0.0,0.0,t+4
Entre Ríos,2024,35,0.0,0.0722059091358527,t+2
Entre Ríos,2024,35,0.0,0.0,t+4
Entre Ríos,2024,36,0.0,0.0603554516587085,t+2
Entre Ríos,2024,36,0.0,0.0,t+4
Entre Ríos,2024,37,0.0,0.0448438869466454,t+2
Entre Ríos,2024,37,0.0,0.0,t+4
Entre Ríos,2024,38,0.0,0.027908669916748,t+2
Entre Ríos,2024,38,0.0,0.0,t+4
Entre Ríos,2024,39,0.0,0.0222155946315729,t+2
Entre Ríos,2024,39,0.0,0.0,t+4
Entre Ríos,2024,40,0.0,0.0297110894757747,t+2
Entre Ríos,2024,40,0.0,0.0,t+4
Entre Ríos,2024,41,0.0,0.033663332229618,t+2
Entre Ríos,2024,41,0.0,0.0,t+4
Entre Ríos,2024,42,0.0,0.0373599155019701,t+2
Entre Ríos,2024,42,0.0,0.0,t+4
Entre Ríos,2024,43,0.0,0.0511386195324586,t+2
Entre Ríos,2024,43,0.0,0.0,t+4
Entre Ríos,2024,44,1.0,0.0676693791923156,t+2
Entre Ríos,2024,44,1.0,0.0,t+4
Entre Ríos,2024,45,0.0,0.0445221790378987,t+2
Entre Ríos,2024,45,0.0,0.0,t+4
Entre Ríos,2024,46,0.0,0.1470368232306346,t+2
Entre Ríos,2024,46,0.0,0.0,t+4
Entre Ríos,2024,47,0.0,0.1402848486804434,t+2
Entre Ríos,2024,47,0.0,0.0,t+4
Entre Ríos,2024,48,0.0,0.0767322721785774,t+2
Entre Ríos,2024,48,0.0,0.1267655075701534,t+4
Entre Ríos,2024,49,0.0,0.0332642477459246,t+2
Entre Ríos,2024,49,0.0,0.176238907469402,t+4
Entre Ríos,2024,50,3.0,0.1101439465053616,t+2
Entre Ríos,2024,50,3.0,0.1563760466615298,t+4
Entre Ríos,2024,51,0.0,0.1050384631954147,t+2
Entre Ríos,2024,51,0.0,0.1975524872439895,t+4
Entre Ríos,2024,52,1.0,0.9460392330105531,t+2
Entre Ríos,2024,52,1.0,0.439269590128907,t+4
Entre Ríos,2025,1,1.0,1.2705085734303343,t+2
Entre Ríos,2025,1,1.0,0.6897875196055152,t+4
Entre Ríos,2025,2,2.0,1.971226952595352,t+2
Entre Ríos,2025,2,2.0,2.174739411495579,t+4
Entre Ríos,2025,3,0.0,2.3227903357190183,t+2
Entre Ríos,2025,3,0.0,2.351668209348654,t+4
Entre Ríos,2025,4,0.0,2.77781092054159,t+2
Entre Ríos,2025,4,0.0,3.2815724909651305,t+4
Entre Ríos,2025,5,2.0,1.3270562164103037,t+2
Entre Ríos,2025,5,2.0,3.994414407211797,t+4
Entre Ríos,2025,6,6.0,0.674460285870148,t+2
Entre Ríos,2025,6,6.0,4.846463234594816,t+4
Entre Ríos,2025,7,5.0,1.4720821335529224,t+2
Entre Ríos,2025,7,5.0,2.820720350690511,t+4
Entre Ríos,2025,8,8.0,6.053041937419423,t+2
Entre Ríos,2025,8,8.0,1.3950247141717973,t+4
Entre Ríos,2025,9,3.0,14.108368469982413,t+2
Entre Ríos,2025,9,3.0,1.7298592438139269,t+4
Entre Ríos,2025,10,10.0,25.48601084514313,t+2
Entre Ríos,2025,10,10.0,4.40445975051937,t+4
Entre Ríos,2025,11,8.0,18.836125891926265,t+2
Entre Ríos,2025,11,8.0,10.215952189906863,t+4
Entre Ríos,2025,12,10.0,30.720392058259044,t+2
Entre Ríos,2025,12,10.0,22.81385439724118,t+4
Entre Ríos,2025,13,13.0,20.729379479062946,t+2
